Class;Symbol;System;Side;Variant;OptimizedParams;Combinations;Algorithm;MagicNumber;Status;Path;SHA256
01_Forex;AUDJPY;02_SLTP_ORGANIC;SELL;MULTI;33;399504876503040000000;FAST_GENETIC;628583720;RESEARCH;01_Forex/AUDJPY/02_SLTP_ORGANIC/SELL_MULTI.set;8CFF8AEAD7C70B29AFE144A7E37A1E0D73BEFD86C10A98552698D8D7BEEE4871
01_Forex;AUDJPY;02_SLTP_ORGANIC;SELL;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;611974989;RESEARCH;01_Forex/AUDJPY/02_SLTP_ORGANIC/SELL_ICHIMOKU.set;436DF5DF216902F585D78B71FE29F74FBC7B75247F74795B45CC04A59434B81E
01_Forex;AUDJPY;03_TRAIL_ONLY;BUY;MULTI;32;107709648076800000000;FAST_GENETIC;676254216;RESEARCH;01_Forex/AUDJPY/03_TRAIL_ONLY/BUY_MULTI.set;76639CA863D6E12A38E52E455798DED158244A68AC7C3E2C9D03903F9C71A775
01_Forex;AUDJPY;03_TRAIL_ONLY;BUY;ICHIMOKU;31;2350028685312000000;FAST_GENETIC;683142557;RESEARCH;01_Forex/AUDJPY/03_TRAIL_ONLY/BUY_ICHIMOKU.set;4CBEF21F192A0A2863A057FBAA04BD18C2C63BCF5DC30ED02B51393DBA826384
01_Forex;AUDJPY;03_TRAIL_ONLY;SELL;MULTI;32;107709648076800000000;FAST_GENETIC;629705095;RESEARCH;01_Forex/AUDJPY/03_TRAIL_ONLY/SELL_MULTI.set;C76A3E8D7AE3B54E99D00BC8D756430363100273CE46D69EB5C7FFE7E2757E37
01_Forex;AUDJPY;03_TRAIL_ONLY;SELL;ICHIMOKU;31;2350028685312000000;FAST_GENETIC;661813643;RESEARCH;01_Forex/AUDJPY/03_TRAIL_ONLY/SELL_ICHIMOKU.set;B853C4A5E6D33199551893CC9EB042C3E68DEB3D208926508905FAF57E569357
01_Forex;AUDJPY;04_SLTP_TRAIL;BUY;MULTI;36;87891072830668800000000;FAST_GENETIC;622408210;RESEARCH;01_Forex/AUDJPY/04_SLTP_TRAIL/BUY_MULTI.set;4DBAB5B862434FC65089711729E1B08F32C0F7E73F4EB99DA05370EC367E37C8
01_Forex;AUDJPY;04_SLTP_TRAIL;BUY;ICHIMOKU;35;1917623407214592000000;FAST_GENETIC;654673737;RESEARCH;01_Forex/AUDJPY/04_SLTP_TRAIL/BUY_ICHIMOKU.set;CB5A9065F7B0BB03700AA4C8A48CD7A7BADA749E77168B1475D9FA18EBCA89DF
01_Forex;AUDJPY;04_SLTP_TRAIL;SELL;MULTI;36;87891072830668800000000;FAST_GENETIC;697725809;RESEARCH;01_Forex/AUDJPY/04_SLTP_TRAIL/SELL_MULTI.set;BBC84B2F7FE373847D922D99A6559F019607FF24858393E7C8936D4F3FAF021D
01_Forex;AUDJPY;04_SLTP_TRAIL;SELL;ICHIMOKU;35;1917623407214592000000;FAST_GENETIC;627032492;RESEARCH;01_Forex/AUDJPY/04_SLTP_TRAIL/SELL_ICHIMOKU.set;A5FD8F9ED98624228E724077A712FE76E5E56AED429F40E73709F395D31B3D16
01_Forex;AUDJPY;05_BE_TRAIL;BUY;MULTI;33;646257888460800000000;FAST_GENETIC;672284861;RESEARCH;01_Forex/AUDJPY/05_BE_TRAIL/BUY_MULTI.set;BCDBF0B7F98A6B5B61DE9E0D544DDA554D0B39107471FACDF9CE01B60F2259C8
01_Forex;AUDJPY;05_BE_TRAIL;BUY;ICHIMOKU;32;14100172111872000000;FAST_GENETIC;628258702;RESEARCH;01_Forex/AUDJPY/05_BE_TRAIL/BUY_ICHIMOKU.set;119B241CE6AC05F9843A2EB1907CDC8363F74D7455173A1834C1C9D8E9683266
01_Forex;AUDJPY;05_BE_TRAIL;SELL;MULTI;33;646257888460800000000;FAST_GENETIC;675907292;RESEARCH;01_Forex/AUDJPY/05_BE_TRAIL/SELL_MULTI.set;FF7E58BDFE3829C3D0043544622253F7DBD733A9828D83080CF225C57A38CA36
01_Forex;AUDJPY;05_BE_TRAIL;SELL;ICHIMOKU;32;14100172111872000000;FAST_GENETIC;677721112;RESEARCH;01_Forex/AUDJPY/05_BE_TRAIL/SELL_ICHIMOKU.set;032A409D91F8D567264418227CDB79589BBC1427BF0ED0D658F07257D44D8D74
01_Forex;AUDJPY;06_REVERSAL_EXIT;BUY;MULTI;36;5170063107686400000000;FAST_GENETIC;659724991;RESEARCH;01_Forex/AUDJPY/06_REVERSAL_EXIT/BUY_MULTI.set;C02FA9ED8B99F5E407082FED67146B2CE47B3D5E609F5BEEDE0718861BDB44EE
01_Forex;AUDJPY;06_REVERSAL_EXIT;BUY;ICHIMOKU;35;112801376894976000000;FAST_GENETIC;610770981;RESEARCH;01_Forex/AUDJPY/06_REVERSAL_EXIT/BUY_ICHIMOKU.set;A749B0D53EDA23349D9B2B4D99D4CC07D1BE504C0AE835A71777DDB5AED4FB7D
01_Forex;AUDJPY;06_REVERSAL_EXIT;SELL;MULTI;36;5170063107686400000000;FAST_GENETIC;654588353;RESEARCH;01_Forex/AUDJPY/06_REVERSAL_EXIT/SELL_MULTI.set;D9E47076D297C9D6114029EFD9786889DD068E4A3E03EF37871AE26FB7A66584
01_Forex;AUDJPY;06_REVERSAL_EXIT;SELL;ICHIMOKU;35;112801376894976000000;FAST_GENETIC;649731941;RESEARCH;01_Forex/AUDJPY/06_REVERSAL_EXIT/SELL_ICHIMOKU.set;A58ED6114E720C098E6B01F44B93BB9AC86B1205C8ECB3CAD5052ECF86A66016
01_Forex;AUDJPY;07_GRID_SEPARATE;BUY;MULTI;36;1961205757378560000000;FAST_GENETIC;677827545;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDJPY/07_GRID_SEPARATE/BUY_MULTI.set;73FD15B0578E618824BF04B42A14D4C7F441D10A9C3DEE0D877A6965EAE2003D
01_Forex;AUDJPY;07_GRID_SEPARATE;BUY;ICHIMOKU;35;42789943797350400000;FAST_GENETIC;616481068;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDJPY/07_GRID_SEPARATE/BUY_ICHIMOKU.set;598BE776A1F4636164555348271E18AB274DDB4E2DF8ED68C9F272F734573CC7
01_Forex;AUDJPY;07_GRID_SEPARATE;SELL;MULTI;36;1961205757378560000000;FAST_GENETIC;643380747;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDJPY/07_GRID_SEPARATE/SELL_MULTI.set;AFB0F6395BAF20F315F8583A2E46627DB3514922F7EA58A2694C3EC797F4356F
01_Forex;AUDJPY;07_GRID_SEPARATE;SELL;ICHIMOKU;35;42789943797350400000;FAST_GENETIC;610865656;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDJPY/07_GRID_SEPARATE/SELL_ICHIMOKU.set;B700BCF4412C08C28398D71E30A3F685234722A2DB27FF72B8A70939AA23F908
01_Forex;AUDJPY;08_GRID_UNIFIED;BOTH;MULTI;38;7844823029514240000000;FAST_GENETIC;684493687;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDJPY/08_GRID_UNIFIED/BOTH_MULTI.set;27E7EBEEB6BE6B6FA257C5885D1B485A8F61F88657807209AAEB51F189B69F17
01_Forex;AUDJPY;08_GRID_UNIFIED;BOTH;ICHIMOKU;37;171159775189401600000;FAST_GENETIC;671682957;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDJPY/08_GRID_UNIFIED/BOTH_ICHIMOKU.set;C30840B876466099525388581140717057AAE4644D5CB1FCF26D7CE000B0C8F8
01_Forex;AUDJPY;09_MARTINGALE;BUY;MULTI;34;1598019506012160000000;FAST_GENETIC;657103377;HIGH_RISK;01_Forex/AUDJPY/09_MARTINGALE/BUY_MULTI.set;7599B895A64CD03487342641DB3BCE25CB1E98DCE3517DF2C16CB21C87630285
01_Forex;AUDJPY;09_MARTINGALE;BUY;ICHIMOKU;33;34865880131174400000;FAST_GENETIC;698255040;HIGH_RISK;01_Forex/AUDJPY/09_MARTINGALE/BUY_ICHIMOKU.set;65F2EE71C3A0E0D5EDF964C740FDE1CE60B6D045BEE59A23E515FE6B4FBDB69E
01_Forex;AUDJPY;09_MARTINGALE;SELL;MULTI;34;1598019506012160000000;FAST_GENETIC;676370997;HIGH_RISK;01_Forex/AUDJPY/09_MARTINGALE/SELL_MULTI.set;8EC2C314AAE5AAEF05269122B452CE1E42BE959D5753A3116AD3A342D54CB002
01_Forex;AUDJPY;09_MARTINGALE;SELL;ICHIMOKU;33;34865880131174400000;FAST_GENETIC;631087049;HIGH_RISK;01_Forex/AUDJPY/09_MARTINGALE/SELL_ICHIMOKU.set;A9A41503FBB6D4B9BB88C6BBE36FB553E01A3DBBF29EB5F1EE6B49061B911544
01_Forex;AUDJPY;10_DALEMBERT;BUY;MULTI;35;7990097530060800000000;FAST_GENETIC;661233182;HIGH_RISK;01_Forex/AUDJPY/10_DALEMBERT/BUY_MULTI.set;83FC1E5D6C20C2E728BFFBD00191375A8250CA90D6AA251E76DA592CAB50CC92
01_Forex;AUDJPY;10_DALEMBERT;BUY;ICHIMOKU;34;174329400655872000000;FAST_GENETIC;630629298;HIGH_RISK;01_Forex/AUDJPY/10_DALEMBERT/BUY_ICHIMOKU.set;40E024BEA1DE644F598A3F61A5301B215146D936C4BC76B5F23ACF2CB542AC59
01_Forex;AUDJPY;10_DALEMBERT;SELL;MULTI;35;7990097530060800000000;FAST_GENETIC;617483837;HIGH_RISK;01_Forex/AUDJPY/10_DALEMBERT/SELL_MULTI.set;1D7780697B1D36A0AB0E9F56E3E31850CA76768EB3B14DE18066ADFFAE4AC2B8
01_Forex;AUDJPY;10_DALEMBERT;SELL;ICHIMOKU;34;174329400655872000000;FAST_GENETIC;629473616;HIGH_RISK;01_Forex/AUDJPY/10_DALEMBERT/SELL_ICHIMOKU.set;3EE561D3B2AC343C3485604008F09D225A40F6D4221DAFA478B466D6C2834E2F
01_Forex;AUDJPY;11_SIGNAL_ONLY;BUY;MULTI;28;22254059520000000;FAST_GENETIC;610153502;HIGH_RISK_RESEARCH;01_Forex/AUDJPY/11_SIGNAL_ONLY/BUY_MULTI.set;57B19039F29E0866E23754C73949843A58235CF8B1D3CB66DE6E1EF13BC5A0A1
01_Forex;AUDJPY;11_SIGNAL_ONLY;BUY;ICHIMOKU;27;485543116800000;FAST_GENETIC;660201816;HIGH_RISK_RESEARCH;01_Forex/AUDJPY/11_SIGNAL_ONLY/BUY_ICHIMOKU.set;A8D71B642C276E2C023310897AE6F01111B6C93B8BCCA9BB625EC49E26749AA2
01_Forex;AUDJPY;11_SIGNAL_ONLY;SELL;MULTI;28;22254059520000000;FAST_GENETIC;620531023;HIGH_RISK_RESEARCH;01_Forex/AUDJPY/11_SIGNAL_ONLY/SELL_MULTI.set;F8AE10D74A3F1CD8BDA2A6D065D508A55BB087B9F94A7546F58AE3B37D8C0874
01_Forex;AUDJPY;11_SIGNAL_ONLY;SELL;ICHIMOKU;27;485543116800000;FAST_GENETIC;675059523;HIGH_RISK_RESEARCH;01_Forex/AUDJPY/11_SIGNAL_ONLY/SELL_ICHIMOKU.set;D65730C95F20539142070B6EB21A5A1FE6F9EC19DE927D7474350095D0733AA9
01_Forex;AUDNZD;01_SLTP;BUY;MULTI;33;399504876503040000000;FAST_GENETIC;638979265;RESEARCH;01_Forex/AUDNZD/01_SLTP/BUY_MULTI.set;B9A7C761343FB3FDCC3603CAFA0AB910D4C542292F3F1C3FD51FD03F66C27A98
01_Forex;AUDNZD;01_SLTP;BUY;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;671172823;RESEARCH;01_Forex/AUDNZD/01_SLTP/BUY_ICHIMOKU.set;4E5BFB8AAD41131A663E135B26DA8BA636B03B21CA90486895B699CACCAD9999
01_Forex;AUDNZD;01_SLTP;SELL;MULTI;33;399504876503040000000;FAST_GENETIC;636715277;RESEARCH;01_Forex/AUDNZD/01_SLTP/SELL_MULTI.set;E67BA1B24677245B7AAF8E2D935C48ADCA5E5F355DB39CD175F7B5236106FE3F
01_Forex;AUDNZD;01_SLTP;SELL;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;638858565;RESEARCH;01_Forex/AUDNZD/01_SLTP/SELL_ICHIMOKU.set;0222EC264730CB7AABBEA0DF9C64A9EAAEBAC307F791DBEACF3275B8C8A72A35
01_Forex;AUDNZD;02_SLTP_ORGANIC;BUY;MULTI;33;399504876503040000000;FAST_GENETIC;630352510;RESEARCH;01_Forex/AUDNZD/02_SLTP_ORGANIC/BUY_MULTI.set;299798F69F1335D5700DEC127C6C1D0505F96C9F813156DA7EE2538266177B2D
01_Forex;AUDNZD;02_SLTP_ORGANIC;BUY;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;615646315;RESEARCH;01_Forex/AUDNZD/02_SLTP_ORGANIC/BUY_ICHIMOKU.set;130A6720DA6B5D433235D4487B5C810CF3978E1E58CCB8764A4C8EB59122A2AB
01_Forex;AUDNZD;02_SLTP_ORGANIC;SELL;MULTI;33;399504876503040000000;FAST_GENETIC;698218136;RESEARCH;01_Forex/AUDNZD/02_SLTP_ORGANIC/SELL_MULTI.set;117E2C3A3A221E5D33DEB5F69BA1B935129312CA6152553CD1454EEC859D3C86
01_Forex;AUDNZD;02_SLTP_ORGANIC;SELL;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;686113479;RESEARCH;01_Forex/AUDNZD/02_SLTP_ORGANIC/SELL_ICHIMOKU.set;36650AEA212638A28CF86573EFEF3A6938C9AEF6E64CB2AAF4C2A95035B2C11B
01_Forex;AUDNZD;03_TRAIL_ONLY;BUY;MULTI;32;107709648076800000000;FAST_GENETIC;690402770;RESEARCH;01_Forex/AUDNZD/03_TRAIL_ONLY/BUY_MULTI.set;218C6E2F2148072B9414A1E28AA65AC3C3056C856BED010CD8A0458A278379CE
01_Forex;AUDNZD;03_TRAIL_ONLY;BUY;ICHIMOKU;31;2350028685312000000;FAST_GENETIC;694984401;RESEARCH;01_Forex/AUDNZD/03_TRAIL_ONLY/BUY_ICHIMOKU.set;B7C0AFEE73CC49494971499780B31B5F554DFAA7431A4ADBE49BF0237C37B8C0
01_Forex;AUDNZD;03_TRAIL_ONLY;SELL;MULTI;32;107709648076800000000;FAST_GENETIC;625881262;RESEARCH;01_Forex/AUDNZD/03_TRAIL_ONLY/SELL_MULTI.set;0728FF76D4791EFB6919816BC82E71869FD753198A2737494B07132B43D912B1
01_Forex;AUDNZD;03_TRAIL_ONLY;SELL;ICHIMOKU;31;2350028685312000000;FAST_GENETIC;663640560;RESEARCH;01_Forex/AUDNZD/03_TRAIL_ONLY/SELL_ICHIMOKU.set;2E708A7A8DF93059983606D0859F70775DDDE57A43ED5EB02890D08966031E6E
01_Forex;AUDNZD;04_SLTP_TRAIL;BUY;MULTI;36;87891072830668800000000;FAST_GENETIC;635222627;RESEARCH;01_Forex/AUDNZD/04_SLTP_TRAIL/BUY_MULTI.set;CEED4B5EE34AEFCBC362157D3CD401A5BC561A53823121DC0439A67A2D0C2749
01_Forex;AUDNZD;04_SLTP_TRAIL;BUY;ICHIMOKU;35;1917623407214592000000;FAST_GENETIC;639344061;RESEARCH;01_Forex/AUDNZD/04_SLTP_TRAIL/BUY_ICHIMOKU.set;F0FC4C988D00CCCD42E6AF1F1928CD2BBA71868EC596195C8C28A415E1F62A73
01_Forex;AUDNZD;04_SLTP_TRAIL;SELL;MULTI;36;87891072830668800000000;FAST_GENETIC;625390282;RESEARCH;01_Forex/AUDNZD/04_SLTP_TRAIL/SELL_MULTI.set;4C494D589A91B402777AD634AFFEA01F346F3F3B757A6EA2524BA5CE003EAFAA
01_Forex;AUDNZD;04_SLTP_TRAIL;SELL;ICHIMOKU;35;1917623407214592000000;FAST_GENETIC;678056173;RESEARCH;01_Forex/AUDNZD/04_SLTP_TRAIL/SELL_ICHIMOKU.set;48C94670A72A22EAF3008F19EE7AC1F32EB5DA3D722FDB5E74561BC90FDAF5A6
01_Forex;AUDNZD;05_BE_TRAIL;BUY;MULTI;33;646257888460800000000;FAST_GENETIC;673243375;RESEARCH;01_Forex/AUDNZD/05_BE_TRAIL/BUY_MULTI.set;E0879AA301CADA876913D2163C52EBD7703AFE06ED127FD0887917777F3AA140
01_Forex;AUDNZD;05_BE_TRAIL;BUY;ICHIMOKU;32;14100172111872000000;FAST_GENETIC;621086629;RESEARCH;01_Forex/AUDNZD/05_BE_TRAIL/BUY_ICHIMOKU.set;AC1474D3C6527F96D97D6D8BC3361F98CCB3DD3A41C4F65C768FF8605C8E7A36
01_Forex;AUDNZD;05_BE_TRAIL;SELL;MULTI;33;646257888460800000000;FAST_GENETIC;646296510;RESEARCH;01_Forex/AUDNZD/05_BE_TRAIL/SELL_MULTI.set;69829F8BD2E97E1B1730DFFF72D474BF33B087F42018E03E83CD22FC32BC77B1
01_Forex;AUDNZD;05_BE_TRAIL;SELL;ICHIMOKU;32;14100172111872000000;FAST_GENETIC;698167644;RESEARCH;01_Forex/AUDNZD/05_BE_TRAIL/SELL_ICHIMOKU.set;F805F61716706B1D29EBF2137599D511F2799FFAEA084AF3A219F2B2F6464A07
01_Forex;AUDNZD;06_REVERSAL_EXIT;BUY;MULTI;36;5170063107686400000000;FAST_GENETIC;666534305;RESEARCH;01_Forex/AUDNZD/06_REVERSAL_EXIT/BUY_MULTI.set;725049BD8DA3B90BE2667DC77BD3927FCCD4768256060999B39DE4F16E7BB91B
01_Forex;AUDNZD;06_REVERSAL_EXIT;BUY;ICHIMOKU;35;112801376894976000000;FAST_GENETIC;623342214;RESEARCH;01_Forex/AUDNZD/06_REVERSAL_EXIT/BUY_ICHIMOKU.set;2E567D109EC3FAB0C5756436B7E39399DAFD9C6E16A6248FDA370E4FF03EE77C
01_Forex;AUDNZD;06_REVERSAL_EXIT;SELL;MULTI;36;5170063107686400000000;FAST_GENETIC;662535060;RESEARCH;01_Forex/AUDNZD/06_REVERSAL_EXIT/SELL_MULTI.set;48BB0F0A4D5BB924169343EA135C3D93F9A589913E148FA2C3675E89C00099D2
01_Forex;AUDNZD;06_REVERSAL_EXIT;SELL;ICHIMOKU;35;112801376894976000000;FAST_GENETIC;634204648;RESEARCH;01_Forex/AUDNZD/06_REVERSAL_EXIT/SELL_ICHIMOKU.set;52C5DBD83DCA3AC37E2D22CF3D6D594424455F8CA4CCEA9986028DA74D986B47
01_Forex;AUDNZD;07_GRID_SEPARATE;BUY;MULTI;36;1961205757378560000000;FAST_GENETIC;679678240;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDNZD/07_GRID_SEPARATE/BUY_MULTI.set;26B7B6455E91BC46B5A33EA76C7E586696223E96277F73884990E12DDF7F8181
01_Forex;AUDNZD;07_GRID_SEPARATE;BUY;ICHIMOKU;35;42789943797350400000;FAST_GENETIC;626098126;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDNZD/07_GRID_SEPARATE/BUY_ICHIMOKU.set;6036739C8B1B27D595BECE3CFA3FD01B92796D209BB12DD7A09A35E2840A56F3
01_Forex;AUDNZD;07_GRID_SEPARATE;SELL;MULTI;36;1961205757378560000000;FAST_GENETIC;692545749;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDNZD/07_GRID_SEPARATE/SELL_MULTI.set;3392395E5FCD72B596E27CFE1E8CB6BF26A6422C6F02C625471E3E9311AF542F
01_Forex;AUDNZD;07_GRID_SEPARATE;SELL;ICHIMOKU;35;42789943797350400000;FAST_GENETIC;697718202;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDNZD/07_GRID_SEPARATE/SELL_ICHIMOKU.set;A4087BCE448EE19E0AD5AE0C7F173CBA36389CC7FAA2F05EBE622CAD6DE33DD5
01_Forex;AUDNZD;08_GRID_UNIFIED;BOTH;MULTI;38;7844823029514240000000;FAST_GENETIC;699306296;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDNZD/08_GRID_UNIFIED/BOTH_MULTI.set;13EB194552CD056416D7D9CDB3DE7BBE15F2A925C7A0AC5204DD3EA2D8114F8E
01_Forex;AUDNZD;08_GRID_UNIFIED;BOTH;ICHIMOKU;37;171159775189401600000;FAST_GENETIC;628666096;HEDGE_ACCOUNT_REQUIRED;01_Forex/AUDNZD/08_GRID_UNIFIED/BOTH_ICHIMOKU.set;7831978E4454973126BA5B41C1A0BE8FD337FCF5D3C697939FD262401F48E8A4
01_Forex;AUDNZD;09_MARTINGALE;BUY;MULTI;34;1598019506012160000000;FAST_GENETIC;627321695;HIGH_RISK;01_Forex/AUDNZD/09_MARTINGALE/BUY_MULTI.set;7F97346CC43117F7CD920F08350DD9B1F31267F57CF7D334671E4AA5A405F329
01_Forex;AUDNZD;09_MARTINGALE;BUY;ICHIMOKU;33;34865880131174400000;FAST_GENETIC;645995837;HIGH_RISK;01_Forex/AUDNZD/09_MARTINGALE/BUY_ICHIMOKU.set;149623E62A9F4C7833679CE110441F37597B900352884F074A8F13854D626596
01_Forex;AUDNZD;09_MARTINGALE;SELL;MULTI;34;1598019506012160000000;FAST_GENETIC;661003912;HIGH_RISK;01_Forex/AUDNZD/09_MARTINGALE/SELL_MULTI.set;63BE344B1432B0D0482BC5750213997F34B28DAF2C60DE51290E9A0C21332850
01_Forex;AUDNZD;09_MARTINGALE;SELL;ICHIMOKU;33;34865880131174400000;FAST_GENETIC;666906706;HIGH_RISK;01_Forex/AUDNZD/09_MARTINGALE/SELL_ICHIMOKU.set;733624B2F872CE2296FCBD36E17D136B2319828C8A7CEDA0EC82C20EE709ED6C
01_Forex;AUDNZD;10_DALEMBERT;BUY;MULTI;35;7990097530060800000000;FAST_GENETIC;631454076;HIGH_RISK;01_Forex/AUDNZD/10_DALEMBERT/BUY_MULTI.set;D90255E19662D29F5FE093CD7AA34376B92260F5A074EEC600017E80E1A16CC2
01_Forex;AUDNZD;10_DALEMBERT;BUY;ICHIMOKU;34;174329400655872000000;FAST_GENETIC;681627215;HIGH_RISK;01_Forex/AUDNZD/10_DALEMBERT/BUY_ICHIMOKU.set;08D2FAC0751447B831AF99E5A544904CC67C86AC67420DAE2A920405CB9F998A
01_Forex;AUDNZD;10_DALEMBERT;SELL;MULTI;35;7990097530060800000000;FAST_GENETIC;677794362;HIGH_RISK;01_Forex/AUDNZD/10_DALEMBERT/SELL_MULTI.set;BA09A026CDBAEB948A6AEA450D3A254D6842E83F247C9858485FB65CE0DD1682
01_Forex;AUDNZD;10_DALEMBERT;SELL;ICHIMOKU;34;174329400655872000000;FAST_GENETIC;669066371;HIGH_RISK;01_Forex/AUDNZD/10_DALEMBERT/SELL_ICHIMOKU.set;A70882BE7B676E495A48ACB61B698810CB9A000CDFEE627E8A37B5687B80AB88
01_Forex;AUDNZD;11_SIGNAL_ONLY;BUY;MULTI;28;22254059520000000;FAST_GENETIC;611875164;HIGH_RISK_RESEARCH;01_Forex/AUDNZD/11_SIGNAL_ONLY/BUY_MULTI.set;45176A9CE0DCD354C7886D33EDF050EDCE74BC3EF3E5A01E262B4489ED80AC4D
01_Forex;AUDNZD;11_SIGNAL_ONLY;BUY;ICHIMOKU;27;485543116800000;FAST_GENETIC;659746259;HIGH_RISK_RESEARCH;01_Forex/AUDNZD/11_SIGNAL_ONLY/BUY_ICHIMOKU.set;45A98DEFD80AC745E35EC49EDD3A54C3DB20C204D6F1CE73E1C5689F236A2C94
01_Forex;AUDNZD;11_SIGNAL_ONLY;SELL;MULTI;28;22254059520000000;FAST_GENETIC;674357400;HIGH_RISK_RESEARCH;01_Forex/AUDNZD/11_SIGNAL_ONLY/SELL_MULTI.set;294B91E564E3AD3B3499071BC85394ECE5645925EF185ACFB1C844A2488EB821
01_Forex;AUDNZD;11_SIGNAL_ONLY;SELL;ICHIMOKU;27;485543116800000;FAST_GENETIC;637487489;HIGH_RISK_RESEARCH;01_Forex/AUDNZD/11_SIGNAL_ONLY/SELL_ICHIMOKU.set;3E748F1154F9AB09F5AC678395834EE7350E6F2C2D9B62E83DA11019901B3D1B
01_Forex;AUDUSD;01_SLTP;BUY;MULTI;33;399504876503040000000;FAST_GENETIC;632187435;RESEARCH;01_Forex/AUDUSD/01_SLTP/BUY_MULTI.set;E3F30B14DA749963FBECB9B729D7D58E1567633DC6761196D23D1ED3E9239432
01_Forex;AUDUSD;01_SLTP;BUY;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;621977664;RESEARCH;01_Forex/AUDUSD/01_SLTP/BUY_ICHIMOKU.set;104DF2B6CF5BB22E00EF8971D11AC4FA268A74F48243E0FFA80588B3046671BD
01_Forex;AUDUSD;01_SLTP;SELL;MULTI;33;399504876503040000000;FAST_GENETIC;624088012;RESEARCH;01_Forex/AUDUSD/01_SLTP/SELL_MULTI.set;53AEC8F2483E9256B6923ABE244606718EB42781D3178F2B7049631E6640B065
01_Forex;AUDUSD;01_SLTP;SELL;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;634421716;RESEARCH;01_Forex/AUDUSD/01_SLTP/SELL_ICHIMOKU.set;86741C59895CC47029E83DD72FF01B017068C409510176246168AFE4231C850F
01_Forex;AUDUSD;02_SLTP_ORGANIC;BUY;MULTI;33;399504876503040000000;FAST_GENETIC;698738998;RESEARCH;01_Forex/AUDUSD/02_SLTP_ORGANIC/BUY_MULTI.set;971836914EFAF43D701134C1310B8AB91D57358F737F985F26F1D093BC15A6AC
01_Forex;AUDUSD;02_SLTP_ORGANIC;BUY;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;651475377;RESEARCH;01_Forex/AUDUSD/02_SLTP_ORGANIC/BUY_ICHIMOKU.set;34835F33632F555F81A8DC9BE4602A53E8DA6E2D41D7E132B53E7411AB5CEE29
01_Forex;AUDUSD;02_SLTP_ORGANIC;SELL;MULTI;33;399504876503040000000;FAST_GENETIC;675606981;RESEARCH;01_Forex/AUDUSD/02_SLTP_ORGANIC/SELL_MULTI.set;457F001FD9F0D23CA3BB8D0720094B60094870A60F4B85A895A8534EE499B00A
01_Forex;AUDUSD;02_SLTP_ORGANIC;SELL;ICHIMOKU;32;8716470032793600000;FAST_GENETIC;620477331;RESEARCH;01_Forex/AUDUSD/02_SLTP_ORGANIC/SELL_ICHIMOKU.set;8036F41A21E754E7B45E9802AA5734C83FF31ACDF5BB8780E386A31DA923BA16
01_Forex;AUDUSD;03_TRAIL_ONLY;BUY;MULTI;32;107709648076800000000;FAST_GENETIC;644155205;RESEARCH;01_Forex/AUDUSD/03_TRAIL_ONLY/BUY_MULTI.set;D787CF2F77FCCF5AB2B124837849941493CF998ACD19D3870B56E211C40402E3
01_Forex;AUDUSD;03_TRAIL_ONLY;BUY;ICHIMOKU;31;2350028685312000000;FAST_GENETIC;646057971;RESEARCH;01_Forex/AUDUSD/03_TRAIL_ONLY/BUY_ICHIMOKU.set;2DE69B25A485C67CF9C8F5B0E17EC16E9FFDCF0449E72D44E6AE27F336D0ED48
01_Forex;AUDUSD;03_TRAIL_ONLY;SELL;MULTI;32;107709648076800000000;FAST_GENETIC;665306797;RESEARCH;01_Forex/AUDUSD/03_TRAIL_ONLY/SELL_MULTI.set;EB880737F374315AA54C09C641BC7CE2A09A99834BDF7A204BA07933F9F006AC
01_Forex;AUDUSD;03_TRAIL_ONLY;SELL;ICHIMOKU;31;2350028685312000000;FAST_GENETIC;655321952;RESEARCH;01_Forex/AUDUSD/03_TRAIL_ONLY/SELL_ICHIMOKU.set;32C6367BE9513C5C9113B1877D54229FB7EDEAE0A7C214505225D8F251AFEB24
01_Forex;AUDUSD;04_SLTP_TRAIL;BUY;MULTI;36;87891072830668800000000;FAST_GENETIC;698253895;RESEARCH;01_Forex/AUDUSD/04_SLTP_TRAIL/BUY_MULTI.set;F098619F0A25944059A681327A7749A3FCCCF1B9A13FAB8231DFF03744C88753
